,Fresh,Rotten,General,freq_fresh,freq_rot,freq_total,rel_fresh,rel_rot
praised,3.0,3.0,6,0.0022814555686528,0.0022814555686528,0.0045629111373056,0.003682653474583553,0.005996162456028142
prancer,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prank,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
prankster,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pratfall,1.0,4.0,5,0.0007604851895509335,0.003041940758203734,0.0038024259477546676,0.0012275511581945177,0.00799488327470419
prayer,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
pre,2.0,4.0,6,0.001520970379101867,0.003041940758203734,0.0045629111373056,0.0024551023163890354,0.00799488327470419
preacher,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
preaches,1.0,4.0,5,0.0007604851895509335,0.003041940758203734,0.0038024259477546676,0.0012275511581945177,0.00799488327470419
preachiness,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
preaching,3.0,4.0,7,0.0022814555686528,0.003041940758203734,0.005323396326856534,0.003682653474583553,0.00799488327470419
preachy,1.0,5.0,6,0.0007604851895509335,0.0038024259477546676,0.0045629111373056,0.0012275511581945177,0.009993604093380237
precariously,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
preceding,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
precious,2.0,4.0,6,0.001520970379101867,0.003041940758203734,0.0045629111373056,0.0024551023163890354,0.00799488327470419
precise,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
precisely,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
precision,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
precocious,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
predator,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
predecessor,64.0,87.0,151,0.048671052131259745,0.06616221149093121,0.11483326362219096,0.07856327412444913,0.1738887112248161
predestination,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
predictability,6.0,2.0,8,0.0045629111373056,0.001520970379101867,0.006083881516407468,0.007365306949167106,0.003997441637352095
predictable,45.0,132.0,177,0.034221833529792,0.10038404502072322,0.13460587855051523,0.0552398021187533,0.2638311480652382
predictably,3.0,8.0,11,0.0022814555686528,0.006083881516407468,0.008365337085060268,0.003682653474583553,0.01598976654940838
predisposed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
preeminent,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prefer,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
prefontaine,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
pregnancy,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prejudice,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
prelude,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
premature,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
premise,92.0,149.0,241,0.06996463743868588,0.11331229324308909,0.18327693068177497,0.11293470655389563,0.29780940198273104
premium,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prendergast,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
preoccupation,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
preoccupied,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prep,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
preparation,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
preposterous,2.0,18.0,20,0.001520970379101867,0.013688733411916803,0.01520970379101867,0.0024551023163890354,0.03597697473616885
preposterously,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
prequel,1.0,6.0,7,0.0007604851895509335,0.0045629111373056,0.005323396326856534,0.0012275511581945177,0.011992324912056283
presage,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prescient,8.0,1.0,9,0.006083881516407468,0.0007604851895509335,0.006844366705958401,0.009820409265556142,0.0019987208186760474
presence,11.0,19.0,30,0.008365337085060268,0.014449218601467737,0.022814555686528005,0.013503062740139696,0.037975695554844896
present,42.0,10.0,52,0.0319403779611392,0.007604851895509335,0.03954522985664854,0.05155714864416975,0.019987208186760475
presentation,7.0,5.0,12,0.005323396326856534,0.0038024259477546676,0.0091258222746112,0.008592858107361625,0.009993604093380237
presented,4.0,3.0,7,0.003041940758203734,0.0022814555686528,0.005323396326856534,0.004910204632778071,0.005996162456028142
presenting,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
preserve,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
presicient,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
president,8.0,1.0,9,0.006083881516407468,0.0007604851895509335,0.006844366705958401,0.009820409265556142,0.0019987208186760474
presidential,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
press,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pressburger,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pressed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pressure,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
prestige,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
preston,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
presumed,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pretend,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pretense,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
pretentious,4.0,10.0,14,0.003041940758203734,0.007604851895509335,0.010646792653713068,0.004910204632778071,0.019987208186760475
preternatural,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pretoria,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pretty,10.0,11.0,21,0.007604851895509335,0.008365337085060268,0.0159701889805696,0.012275511581945177,0.02198592900543652
prevailing,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
prevent,3.0,5.0,8,0.0022814555686528,0.0038024259477546676,0.006083881516407468,0.003682653474583553,0.009993604093380237
previous,16.0,19.0,35,0.012167763032814936,0.014449218601467737,0.026616981634282673,0.019640818531112283,0.037975695554844896
prey,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
price,9.0,5.0,14,0.006844366705958401,0.0038024259477546676,0.010646792653713068,0.01104796042375066,0.009993604093380237
priceless,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pricklier,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prickly,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
pride,2.0,4.0,6,0.001520970379101867,0.003041940758203734,0.0045629111373056,0.0024551023163890354,0.00799488327470419
priest,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
primal,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
primarily,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
primate,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
prime,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
primer,14.0,1.0,15,0.010646792653713068,0.0007604851895509335,0.011407277843264002,0.01718571621472325,0.0019987208186760474
primeval,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
primo,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prince,8.0,5.0,13,0.006083881516407468,0.0038024259477546676,0.009886307464162135,0.009820409265556142,0.009993604093380237
princess,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
principal,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
principled,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
priscilla,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prision,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prism,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prison,11.0,1.0,12,0.008365337085060268,0.0007604851895509335,0.0091258222746112,0.013503062740139696,0.0019987208186760474
prisoner,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
privacy,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
private,13.0,0.0,13,0.009886307464162135,0.0,0.009886307464162135,0.01595816505652873,0.0
privilege,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
privileged,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
prize,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
pro,3.0,4.0,7,0.0022814555686528,0.003041940758203734,0.005323396326856534,0.003682653474583553,0.00799488327470419
probably,3.0,8.0,11,0.0022814555686528,0.006083881516407468,0.008365337085060268,0.003682653474583553,0.01598976654940838
probe,5.0,2.0,7,0.0038024259477546676,0.001520970379101867,0.005323396326856534,0.006137755790972589,0.003997441637352095
probing,6.0,0.0,6,0.0045629111373056,0.0,0.0045629111373056,0.007365306949167106,0.0
problem,16.0,9.0,25,0.012167763032814936,0.006844366705958401,0.019012129738773337,0.019640818531112283,0.017988487368084425
problematic,4.0,9.0,13,0.003041940758203734,0.006844366705958401,0.009886307464162135,0.004910204632778071,0.017988487368084425
procedural,10.0,2.0,12,0.007604851895509335,0.001520970379101867,0.0091258222746112,0.012275511581945177,0.003997441637352095
procedure,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
proceeding,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
process,9.0,2.0,11,0.006844366705958401,0.001520970379101867,0.008365337085060268,0.01104796042375066,0.003997441637352095
prodigious,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
prodigy,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
produce,10.0,14.0,24,0.007604851895509335,0.010646792653713068,0.0182516445492224,0.012275511581945177,0.027982091461464662
produced,3.0,5.0,8,0.0022814555686528,0.0038024259477546676,0.006083881516407468,0.003682653474583553,0.009993604093380237
producer,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
producing,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
product,5.0,9.0,14,0.0038024259477546676,0.006844366705958401,0.010646792653713068,0.006137755790972589,0.017988487368084425
production,31.0,33.0,64,0.023575040876078937,0.025096011255180805,0.048671052131259745,0.03805408590403005,0.06595778701630955
prof,105.0,63.0,168,0.07985094490284801,0.04791056694170881,0.1277615118445568,0.12889287161042434,0.12591941157659098
profane,6.0,3.0,9,0.0045629111373056,0.0022814555686528,0.006844366705958401,0.007365306949167106,0.005996162456028142
profanity,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
profession,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
professional,9.0,2.0,11,0.006844366705958401,0.001520970379101867,0.008365337085060268,0.01104796042375066,0.003997441637352095
professor,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
proficient,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
profile,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
profit,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
profound,20.0,4.0,24,0.01520970379101867,0.003041940758203734,0.0182516445492224,0.024551023163890354,0.00799488327470419
profoundly,13.0,1.0,14,0.009886307464162135,0.0007604851895509335,0.010646792653713068,0.01595816505652873,0.0019987208186760474
profundity,1.0,7.0,8,0.0007604851895509335,0.005323396326856534,0.006083881516407468,0.0012275511581945177,0.013991045730732331
program,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
progressive,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
project,9.0,17.0,26,0.006844366705958401,0.01292824822236587,0.01977261492832427,0.01104796042375066,0.033978253917492804
prolific,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prolonged,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prom,1.0,4.0,5,0.0007604851895509335,0.003041940758203734,0.0038024259477546676,0.0012275511581945177,0.00799488327470419
promare,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
promise,13.0,19.0,32,0.009886307464162135,0.014449218601467737,0.024335526065629873,0.01595816505652873,0.037975695554844896
promised,3.0,7.0,10,0.0022814555686528,0.005323396326856534,0.007604851895509335,0.003682653474583553,0.013991045730732331
promising,10.0,25.0,35,0.007604851895509335,0.019012129738773337,0.026616981634282673,0.012275511581945177,0.049968020466901186
promotion,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
prompt,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
pronounced,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
pronouncement,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
proof,12.0,9.0,21,0.0091258222746112,0.006844366705958401,0.0159701889805696,0.014730613898334213,0.017988487368084425
prop,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
propaganda,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
propel,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
propelled,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
proper,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
properly,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
prophet,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
propitiously,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
propulsive,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
prosaic,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
prose,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prospect,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prosperity,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
prostitution,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
protagonist,25.0,21.0,46,0.019012129738773337,0.0159701889805696,0.03498231871934294,0.030688778954862942,0.041973137192196995
protected,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
protecting,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
protest,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
protestant,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
protester,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
protracted,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
proudly,7.0,3.0,10,0.005323396326856534,0.0022814555686528,0.007604851895509335,0.008592858107361625,0.005996162456028142
